,BID,BVH,CTG,FPT,GAS,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PNJ,REE,SBT,SSI,STB,TCH,VCB,VIC,VNM,VN30
2018-08-28,25792.1,90900.0,27250.0,23042.8,102200.0,14042.3,17072.5,11458.0,91400.0,29558.0,36160.0,18168.3,53245.8,36000.0,15537.5,16026.7,11500.0,22434.4,48523.0,104200.0,131338.0,971.01
2018-08-29,25753.8,91100.0,27000.0,23042.8,100900.0,13936.7,16989.9,11386.1,91000.0,29390.0,36104.0,17927.5,53814.4,35800.0,15660.1,16127.8,11400.0,22865.9,47841.0,103000.0,129936.0,964.99
2018-08-30,26710.5,91600.0,27600.0,23016.7,105000.0,13954.3,16989.9,11553.9,97000.0,29558.0,36160.0,17617.8,54796.6,36500.0,15578.3,16304.7,11500.0,22199.1,48372.0,103400.0,129030.0,975.43
2018-08-31,26327.8,92500.0,27150.0,23042.8,103000.0,14059.9,17623.3,11362.1,95000.0,28837.0,36160.0,17549.0,53297.5,35800.0,15537.5,15976.1,11350.0,21257.8,47386.0,103400.0,129194.0,969.23
2018-09-04,24873.7,90300.0,25900.0,22990.6,103000.0,13725.6,17458.0,11074.5,94000.0,28452.0,36049.0,17514.6,51694.9,35400.0,15292.1,15521.1,11250.0,21453.9,46249.0,102100.0,129194.0,951.14
2018-09-05,25332.9,88500.0,26050.0,22573.6,100100.0,13584.8,17265.3,10906.7,93000.0,27948.0,35381.0,17342.5,50402.5,34800.0,15373.9,15622.2,11100.0,22277.6,45946.0,101500.0,97419.0,941.0
2018-09-06,25065.0,86000.0,25900.0,22078.3,100200.0,13602.4,17072.5,10762.8,94800.0,27972.0,36160.0,17136.1,49627.1,34400.0,15987.2,15622.2,11050.0,20904.8,45718.0,98000.0,94780.0,932.12
2018-09-07,25945.1,88400.0,26500.0,22417.2,100400.0,13971.9,17403.0,10954.6,95000.0,28188.0,36215.0,17342.5,50764.4,34900.0,16273.4,15925.6,11300.0,20081.2,47007.0,97200.0,98661.0,945.59
2018-09-10,26021.7,89500.0,26200.0,22182.6,100800.0,13795.9,17953.7,10858.7,91500.0,28212.0,36716.0,17411.3,50764.4,34450.0,16150.8,15824.4,11750.0,19453.6,47007.0,99300.0,99050.0,943.31
2018-09-11,27016.6,95700.0,26950.0,22495.4,103500.0,14077.5,18339.2,11026.5,92500.0,28957.0,36994.0,17893.1,51539.8,35000.0,16109.9,16279.5,11800.0,20787.2,47765.0,101200.0,102465.0,958.91
2018-09-12,26595.7,95000.0,26500.0,22443.2,109000.0,13901.5,18201.5,10906.7,92600.0,29053.0,37662.0,17617.8,51953.4,35300.0,16273.4,16026.7,12100.0,20081.2,47462.0,101400.0,102776.0,958.67
2018-09-13,26787.0,99000.0,26650.0,22625.7,108000.0,13989.5,18642.1,10930.6,92400.0,29197.0,37773.0,17686.6,52470.3,35300.0,16518.8,16077.2,12050.0,19767.4,47689.0,100300.0,102543.0,957.17
2018-09-14,26672.2,97700.0,26950.0,23225.2,108000.0,13901.5,18394.3,10834.8,91600.0,29318.0,37718.0,17686.6,52677.1,35650.0,16764.1,16228.9,12000.0,19532.1,48523.0,101000.0,103241.0,960.33
2018-09-17,26174.7,94000.0,26600.0,22990.6,109000.0,13883.9,18118.9,10595.1,91600.0,28957.0,37384.0,17617.8,51643.2,35000.0,16682.3,15824.4,11850.0,19257.5,47689.0,99000.0,105570.0,953.79
2018-09-18,26978.3,97000.0,26900.0,23355.6,109600.0,13883.9,18311.7,10595.1,90100.0,29318.0,37439.0,17342.5,51178.0,35500.0,16682.3,16178.3,12400.0,18983.0,47993.0,99600.0,107123.0,959.75
2018-09-19,27016.6,97500.0,26800.0,23694.4,112100.0,13954.3,18504.4,10738.9,91200.0,29293.0,36716.0,17480.2,51384.7,35500.0,17091.2,16304.7,12550.0,19179.1,47993.0,98600.0,106967.0,962.7
2018-09-20,27169.7,98000.0,27450.0,23929.0,116000.0,14394.2,19027.6,10834.8,92500.0,29197.0,35882.0,17583.4,51384.7,36200.0,17132.1,16481.7,12650.0,19139.9,48827.0,98500.0,105570.0,971.18
2018-09-21,27016.6,97700.0,28100.0,23929.0,115900.0,14535.0,19466.7,11002.6,91000.0,30279.0,33378.0,18030.7,52522.0,36000.0,17173.0,16633.4,12700.0,17806.4,48978.0,98600.0,106967.0,974.43
2018-09-24,26710.5,97700.0,28000.0,24033.3,117800.0,14535.0,19378.7,11122.4,94500.0,30447.0,35659.0,18237.2,52935.6,36700.0,17581.9,16759.8,12550.0,18708.4,49433.0,99600.0,106346.0,985.59
2018-09-25,26787.0,97000.0,27800.0,23929.0,118000.0,14517.4,19378.7,10978.6,94400.0,30351.0,36215.0,18099.5,53504.2,36200.0,17459.2,16658.6,12650.0,19139.9,48827.0,99500.0,106269.0,985.11
2018-09-26,26710.5,95000.0,27650.0,24007.2,117100.0,14429.4,19378.7,11026.5,93500.0,30038.0,36049.0,18237.2,52987.3,37200.0,17581.9,16683.9,12700.0,19139.9,48372.0,99000.0,105958.0,984.39
2018-09-27,26519.1,98400.0,27600.0,24085.4,117200.0,14623.0,20170.3,11026.5,92500.0,30759.0,36994.0,18168.3,53142.4,37050.0,17541.0,16987.3,12650.0,18943.8,48068.0,98600.0,107511.0,989.45
2018-09-28,26940.1,98000.0,27550.0,24137.6,115700.0,14886.9,19935.7,11074.5,92800.0,30567.0,36994.0,18925.4,54538.1,36900.0,17336.5,16936.7,13500.0,18865.3,47765.0,98300.0,106579.0,994.73
2018-10-01,26595.7,97000.0,27050.0,23981.2,119600.0,14922.1,20228.9,11074.5,93900.0,30519.0,36049.0,18753.3,54331.4,36500.0,16845.9,16785.0,13850.0,18433.9,47386.0,98500.0,105803.0,990.41
2018-10-02,27705.4,96000.0,27100.0,23616.2,121500.0,14535.0,19994.4,10978.6,94000.0,30519.0,35770.0,18718.9,54072.9,36100.0,16805.0,16709.2,13900.0,18041.7,47765.0,102000.0,106346.0,987.88
2018-10-03,28049.8,96000.0,27500.0,23720.5,122700.0,14535.0,19994.4,11074.5,93200.0,30783.0,35604.0,18822.1,55727.1,36500.0,17009.4,16860.9,13850.0,18433.9,47765.0,102200.0,106269.0,990.6
2018-10-04,28126.4,95500.0,27700.0,23903.0,124000.0,14570.2,20346.2,11505.9,93900.0,30976.0,35604.0,18581.3,55830.5,36950.0,16805.0,17356.0,13850.0,18473.1,47765.0,100600.0,106269.0,993.61
2018-10-05,27169.7,96000.0,27100.0,23772.6,120000.0,14587.8,20346.2,11362.1,91000.0,30399.0,35492.0,18237.2,55158.5,37050.0,16682.3,16991.2,13800.0,18277.0,47688.0,98500.0,104949.0,980.75
2018-10-08,27552.4,93100.0,26850.0,23459.8,116500.0,14499.8,20170.3,11386.1,89800.0,30759.0,35325.0,18099.5,55158.5,36950.0,16682.3,16965.1,13850.0,19022.2,47304.0,96600.0,103241.0,970.28
2018-10-09,27628.9,92600.0,26700.0,23303.4,119300.0,14429.4,20170.3,11050.5,88000.0,31120.0,36104.0,18409.2,56140.7,37000.0,16845.9,17017.2,13550.0,19218.3,47381.0,96600.0,101611.0,967.37
2018-10-10,27054.9,92000.0,26450.0,23616.2,121000.0,14570.2,19935.7,10906.7,84500.0,31480.0,35604.0,18374.8,56709.3,36550.0,17091.2,16991.2,13400.0,18826.1,47381.0,96600.0,100913.0,966.27
2018-10-11,25179.8,87600.0,24600.0,22260.8,112600.0,14042.3,18851.0,10187.5,78600.0,29918.0,35492.0,17549.0,52832.2,34000.0,16355.2,15818.5,12500.0,17531.8,44309.0,93000.0,98584.0,920.02
2018-10-12,25868.6,91000.0,25400.0,22834.2,119900.0,14359.0,19349.4,10451.2,81300.0,30639.0,37829.0,17927.5,54693.2,34750.0,16723.2,16131.2,13050.0,18041.7,45999.0,96000.0,99748.0,943.49
2018-10-15,24950.2,90000.0,24750.0,22417.2,115000.0,14200.7,19701.2,10211.5,78500.0,30159.0,38830.0,17927.5,52987.3,33800.0,16559.7,15792.4,12950.0,17139.6,45385.0,95500.0,97575.0,928.55
2018-10-16,25639.0,89400.0,25150.0,22547.5,116800.0,14341.4,19408.0,10427.3,78600.0,30615.0,40499.0,18202.8,53555.9,34350.0,16723.2,15818.5,13600.0,17061.2,45461.0,98600.0,97808.0,939.41
2018-10-17,26480.9,89500.0,25300.0,22730.0,117100.0,14429.4,19408.0,10379.3,81000.0,30759.0,40833.0,18271.6,53762.7,35000.0,16845.9,16053.0,13550.0,17100.4,45461.0,99000.0,98506.0,945.91
2018-10-18,26480.9,92200.0,24850.0,22730.0,114500.0,14429.4,19290.7,10139.6,80200.0,30399.0,40110.0,18168.3,53762.7,34300.0,16559.7,15844.5,13500.0,17139.6,44540.0,99100.0,97808.0,937.54
2018-10-19,26480.9,92000.0,24700.0,22417.2,112000.0,14341.4,19261.4,10067.7,81000.0,30062.0,38941.0,18237.2,53866.1,33800.0,16764.1,15714.2,13450.0,16943.5,44309.0,99100.0,98429.0,931.69
2018-10-22,26787.0,91800.0,24450.0,22495.4,112000.0,14112.7,18763.0,10115.6,79200.0,29966.0,39498.0,18202.8,52470.3,34000.0,16641.4,15636.0,12950.0,16786.6,43849.0,99100.0,97652.0,922.75
2018-10-23,26710.5,92000.0,23650.0,22000.1,109400.0,13901.5,17854.2,10259.5,77500.0,28717.0,39442.0,18202.8,51178.0,33200.0,16845.9,15114.8,12550.0,16198.3,42850.0,99000.0,95867.0,908.0
2018-10-24,24950.2,93000.0,23200.0,21791.6,101800.0,13795.9,17883.5,10091.7,75000.0,27996.0,40555.0,18099.5,49627.1,32750.0,16927.6,14750.0,12600.0,15845.3,42620.0,98800.0,95168.0,896.5
2018-10-25,23878.7,92900.0,23000.0,21400.6,101800.0,13725.6,17883.5,10067.7,77500.0,27155.0,41445.0,18478.0,49058.5,32000.0,16845.9,14593.6,12550.0,16237.5,42082.0,96800.0,93150.0,888.86
2018-10-26,23419.5,93500.0,22500.0,21270.3,101800.0,13690.4,18528.5,10091.7,76500.0,25953.0,40666.0,18478.0,47869.5,31500.0,16805.0,14359.1,12300.0,16198.3,41084.0,96400.0,94314.0,881.06
2018-10-29,22118.4,94700.0,22100.0,21374.5,97000.0,13672.8,18411.2,10187.5,76500.0,25160.0,39609.0,17893.1,46577.1,31450.0,17091.2,14280.9,12000.0,15845.3,40623.0,97200.0,93150.0,874.43
2018-10-30,21123.5,96400.0,22200.0,21374.5,99000.0,13620.0,18528.5,10235.5,78000.0,25737.0,39053.0,17893.1,47352.5,30750.0,16845.9,14333.0,11950.0,15806.1,41622.0,96600.0,91054.0,874.06
2018-10-31,22577.6,98100.0,23400.0,21869.8,104000.0,14165.5,18880.3,10499.2,83000.0,27107.0,39553.0,18168.3,50144.1,31500.0,16927.6,14932.4,12500.0,15923.8,42697.0,97200.0,90123.0,901.57
2018-11-01,23228.2,98500.0,22850.0,21843.7,101500.0,13936.7,18587.1,10307.4,82000.0,26554.0,39498.0,18168.3,49110.2,30900.0,16927.6,14593.6,12200.0,15688.4,42236.0,95500.0,88725.0,887.72
2018-11-02,24835.4,95800.0,23500.0,22365.0,102700.0,14077.5,18264.6,10451.2,84500.0,27035.0,39553.0,18512.4,50919.5,32000.0,17009.4,15010.6,12400.0,15727.6,43158.0,96000.0,91986.0,903.43
2018-11-05,25103.3,92900.0,23500.0,22182.6,102300.0,14077.5,18264.6,10475.2,85200.0,26770.0,38886.0,18443.6,50919.5,32000.0,17581.9,15062.7,12350.0,15649.2,43388.0,96000.0,90433.0,904.83
2018-11-06,24491.0,93500.0,23250.0,21974.0,101900.0,13936.7,18088.7,10307.4,84000.0,26770.0,38830.0,18443.6,50144.1,31600.0,17663.6,14906.4,12250.0,15649.2,42850.0,95800.0,91365.0,899.61
2018-11-07,24835.4,94300.0,23250.0,21817.6,99800.0,13778.3,18088.7,10307.4,84700.0,26914.0,38496.0,18374.8,49730.5,31300.0,18358.7,14854.2,12700.0,15688.4,42620.0,96000.0,92762.0,899.25
2018-11-08,24835.4,94200.0,23200.0,21974.0,100100.0,13690.4,18088.7,10259.5,84500.0,26434.0,38385.0,18340.4,49989.0,31650.0,18236.1,14932.4,12600.0,16590.5,42774.0,96000.0,93150.0,900.4
2018-11-09,24261.4,95700.0,22600.0,21504.9,95000.0,13232.8,18059.4,10019.8,84300.0,25473.0,38997.0,18237.2,48593.2,31200.0,18277.0,14489.4,12350.0,16316.0,41698.0,95900.0,90821.0,885.65
2018-11-12,24644.1,97600.0,22450.0,21869.8,96600.0,13215.2,18000.8,9971.8,83600.0,26434.0,39331.0,18237.2,49110.2,31150.0,18440.5,14750.0,12200.0,16041.4,41929.0,95900.0,90821.0,888.2
2018-11-13,23725.6,99000.0,22000.0,21713.4,93900.0,12986.5,17619.7,9852.0,79000.0,25881.0,39442.0,17961.9,48334.7,30950.0,18277.0,14515.5,12000.0,15766.9,41161.0,93300.0,90045.0,873.87
2018-11-14,22960.3,98000.0,21200.0,22026.2,90200.0,12599.4,17707.6,9708.1,79000.0,25785.0,39442.0,17996.3,48334.7,30500.0,18563.2,14489.4,11950.0,15806.1,40854.0,94700.0,91209.0,871.55
2018-11-15,23725.6,94000.0,21250.0,22000.1,90400.0,12317.8,17502.4,9804.0,79400.0,25713.0,40054.0,18168.3,47559.3,30700.0,17295.6,14385.2,12000.0,15923.8,41007.0,91700.0,90821.0,864.98
2018-11-16,24644.1,94800.0,21950.0,22286.8,95000.0,12388.2,17531.7,10187.5,79600.0,25761.0,38775.0,18133.9,48076.3,31100.0,17663.6,14437.3,12100.0,15923.8,40854.0,90100.0,89269.0,869.24
2018-11-19,24644.1,95000.0,23050.0,22495.4,96400.0,12476.2,17531.7,10211.5,81800.0,27139.0,38608.0,18168.3,49058.5,31300.0,17704.5,14854.2,12300.0,16119.9,41468.0,96400.0,89579.0,888.76
2018-11-20,24261.4,94700.0,23200.0,22625.7,96100.0,12845.7,17414.4,10115.6,81800.0,27011.0,38496.0,18306.0,49420.3,31150.0,17745.4,14802.1,12200.0,16629.7,41315.0,97200.0,90433.0,893.09
2018-11-21,24491.0,94000.0,23300.0,22625.7,93900.0,12845.7,17385.1,10235.5,81200.0,27171.0,37606.0,18306.0,49368.6,32600.0,17745.4,15062.7,12250.0,17061.2,42543.0,97300.0,92529.0,897.1
2018-11-22,24376.2,96200.0,22950.0,22625.7,93200.0,12599.4,17297.2,10163.6,82000.0,27491.0,37662.0,18237.2,49833.9,32500.0,17663.6,14932.4,12400.0,16982.7,42082.0,98000.0,93228.0,898.9
2018-11-23,24261.4,97900.0,22450.0,22443.2,92500.0,12511.4,17238.5,10043.7,81600.0,26914.0,37884.0,18133.9,49161.9,32700.0,17663.6,14541.5,12250.0,16512.1,41468.0,99000.0,91598.0,890.62
2018-11-26,24223.1,97900.0,22500.0,22130.4,90800.0,12529.0,16476.3,9971.8,82100.0,27235.0,38329.0,18202.8,49627.1,32500.0,17663.6,14489.4,12300.0,16237.5,41468.0,100500.0,95556.0,895.05
2018-11-27,24070.0,97600.0,22300.0,22286.8,90600.0,12529.0,16300.4,9899.9,82000.0,27043.0,37829.0,18237.2,48851.7,32350.0,17949.8,14567.6,12150.0,16355.2,41007.0,101500.0,98196.0,895.3
2018-11-28,24146.6,97300.0,22750.0,22312.9,91500.0,12388.2,17297.2,9995.8,81300.0,27107.0,38441.0,18306.0,49368.6,32350.0,17949.8,14697.9,12250.0,16237.5,42313.0,102000.0,99360.0,901.4
2018-11-29,23917.0,95000.0,22850.0,22365.0,90100.0,12036.3,17590.3,10019.8,81000.0,27235.0,38496.0,18237.2,47197.5,32400.0,17581.9,14750.0,12150.0,15923.8,42236.0,102000.0,98040.0,897.58
2018-11-30,24031.8,95800.0,23000.0,22365.0,90800.0,11684.3,17619.7,10331.4,80000.0,27075.0,37884.0,18237.2,47611.0,31800.0,17254.8,14854.2,12150.0,16080.6,42543.0,101700.0,99360.0,894.79
2018-12-03,25677.3,97300.0,24150.0,23407.7,97000.0,12247.4,18176.7,10619.0,82200.0,28196.0,37996.0,18237.2,49058.5,33150.0,17173.0,15453.6,12800.0,16237.5,44540.0,101900.0,103707.0,921.72
2018-12-04,25562.5,98200.0,23900.0,23433.8,96500.0,12177.0,18176.7,10547.1,84100.0,28196.0,37773.0,18168.3,49110.2,33350.0,16886.8,15349.4,12800.0,16159.1,44233.0,102000.0,105958.0,927.46
2018-12-05,25906.9,102500.0,24100.0,23251.3,96100.0,12423.4,17824.9,10643.0,84100.0,28452.0,37439.0,18925.4,49316.9,33400.0,16191.7,15375.4,12700.0,16355.2,44386.0,102100.0,103241.0,925.68
2018-12-06,25792.1,101800.0,23950.0,23147.0,95100.0,12177.0,17824.9,10786.8,83800.0,28164.0,37829.0,18718.9,49627.1,33250.0,16314.3,15323.3,12600.0,16237.5,43695.0,102100.0,102232.0,922.86
2018-12-07,25792.1,102400.0,24050.0,23512.0,96300.0,12194.6,17824.9,10786.8,84600.0,28388.0,38107.0,18856.5,50661.0,33350.0,16396.1,15453.6,12650.0,16237.5,43925.0,102200.0,103940.0,929.59
2018-12-10,25792.1,101800.0,23100.0,23042.8,97700.0,11877.9,17531.7,10595.1,85600.0,28196.0,37996.0,18684.5,50040.7,33050.0,16477.9,15245.1,12500.0,15923.8,43695.0,102100.0,104794.0,922.82
2018-12-11,25677.3,100300.0,23300.0,22964.6,96100.0,11772.3,17531.7,10667.0,85900.0,28132.0,37884.0,18718.9,50144.1,32700.0,16437.0,15193.0,12500.0,15688.4,43618.0,102200.0,104639.0,922.34
2018-12-12,26519.1,102000.0,23500.0,23173.1,97000.0,11825.1,18000.8,10786.8,87000.0,28677.0,37829.0,18718.9,50661.0,33000.0,16518.8,15453.6,12700.0,15766.9,44540.0,102200.0,104018.0,927.7
2018-12-13,26251.3,101000.0,23150.0,23251.3,97100.0,11965.9,18030.1,10643.0,87100.0,28516.0,37495.0,18994.2,51126.3,32850.0,17173.0,15479.7,12900.0,15688.4,44233.0,102800.0,104794.0,928.9
2018-12-14,25945.1,99400.0,22350.0,23016.7,95800.0,11789.9,18118.1,10451.2,85500.0,28164.0,37272.0,18925.4,50712.7,32400.0,16845.9,15271.2,12800.0,15923.8,43388.0,102700.0,104794.0,918.79
2018-12-17,25409.4,98600.0,21650.0,22417.2,93000.0,11402.8,18059.4,10187.5,82000.0,27235.0,36883.0,18478.0,51436.4,31650.0,16764.1,14880.3,12500.0,15806.1,42082.0,102500.0,103940.0,901.41
2018-12-18,25753.8,94000.0,21450.0,21895.8,93500.0,10945.3,18000.8,10211.5,81200.0,27331.0,36049.0,17961.9,49523.7,31850.0,16355.2,14697.9,12400.0,15531.5,42313.0,102000.0,102232.0,890.68
2018-12-19,25485.9,91000.0,20400.0,21948.0,92000.0,10452.5,18059.4,10139.6,81500.0,27491.0,35325.0,17893.1,48696.6,31950.0,16191.7,14645.8,12450.0,15531.5,41775.0,102000.0,100214.0,882.79
2018-12-20,25983.4,93300.0,20200.0,21921.9,93500.0,10540.5,18528.5,10043.7,81000.0,27395.0,36160.0,18065.1,48644.9,31750.0,16314.3,14671.8,12250.0,15649.2,41929.0,101900.0,97963.0,877.03
2018-12-21,26021.7,95200.0,20850.0,22156.5,91700.0,10540.5,18411.2,10043.7,78600.0,27876.0,35325.0,18065.1,49110.2,31650.0,16764.1,14515.5,12100.0,15453.1,41852.0,102000.0,95091.0,873.09
2018-12-24,26021.7,92000.0,20350.0,21895.8,89000.0,10734.1,18469.9,9804.0,79000.0,27715.0,35659.0,17961.9,49213.6,31300.0,16930.9,14072.4,12150.0,14904.0,40777.0,102000.0,97497.0,873.64
2018-12-25,25065.0,92000.0,19700.0,21635.2,85800.0,10698.9,18440.5,9444.5,80000.0,27363.0,36271.0,17617.8,48438.1,30600.0,17181.1,13994.3,11950.0,13884.3,40470.0,101900.0,96721.0,865.69
2018-12-26,24950.2,90700.0,19300.0,21583.1,83000.0,10663.7,18440.5,9396.5,79000.0,27363.0,35715.0,17617.8,48334.7,30700.0,17181.1,13890.0,11950.0,13923.5,40547.0,101900.0,96255.0,861.02
2018-12-27,26021.7,92300.0,19350.0,21791.6,86500.0,10892.5,18938.9,9444.5,79000.0,27683.0,35715.0,17549.0,49006.8,30900.0,17473.0,14072.4,12000.0,13923.5,41084.0,102400.0,96412.0,865.45
2018-12-28,26327.8,89000.0,19300.0,22000.1,86600.0,10892.5,19349.4,9324.6,77500.0,27876.0,35715.0,17549.0,48589.7,30800.0,17347.9,13890.0,11950.0,13923.5,41084.0,95300.0,93907.0,854.99
2019-01-02,25639.0,89000.0,19000.0,21478.8,86800.0,10839.7,18264.6,9276.7,78600.0,27395.0,35882.0,17411.3,47964.1,30650.0,17056.0,13811.8,11600.0,13452.8,41161.0,100400.0,97038.0,855.66
2019-01-03,24491.0,89200.0,18100.0,21270.3,84700.0,10382.2,18264.6,8869.2,78000.0,26594.0,35047.0,17273.7,46400.0,30000.0,16639.0,13551.2,11100.0,13492.0,41161.0,100300.0,96177.0,838.79
2019-01-04,24146.6,88600.0,18350.0,21426.7,84500.0,10452.5,18264.6,8917.1,76200.0,26786.0,35159.0,17376.9,46921.4,29800.0,16680.7,13551.2,11150.0,13335.2,41775.0,100600.0,97820.0,840.17
2019-01-07,24720.6,88600.0,18150.0,21791.6,86300.0,10329.4,18235.3,9084.9,78200.0,27235.0,34491.0,17273.7,47651.3,30200.0,16889.2,13577.3,11500.0,13295.9,41929.0,101000.0,102516.0,851.41
2019-01-08,24491.0,88200.0,17900.0,21895.8,88300.0,10153.4,18235.3,9037.0,79000.0,26914.0,32099.0,17273.7,47442.7,30000.0,16930.9,13394.9,11350.0,13178.3,42236.0,101000.0,101733.0,845.43
2019-01-09,25256.3,89000.0,18350.0,22104.4,89900.0,10382.2,18118.1,9276.7,79000.0,27363.0,32711.0,17273.7,47703.4,30600.0,17014.3,13420.9,11400.0,13099.8,42850.0,101500.0,103220.0,855.51
2019-01-10,24873.7,89500.0,18850.0,21974.0,91300.0,10487.7,18059.4,9276.7,80200.0,27555.0,32933.0,17893.1,48120.5,31100.0,17056.0,13316.7,11400.0,13139.1,42236.0,101400.0,103063.0,857.95
2019-01-11,24414.4,90400.0,18800.0,22000.1,91000.0,10329.4,17883.5,9228.7,80700.0,27235.0,32989.0,17824.2,48224.8,31500.0,17306.2,13629.4,11400.0,13335.2,42390.0,101400.0,104863.0,860.3
2019-01-14,24414.4,88500.0,18800.0,22156.5,89500.0,10311.8,17678.3,9108.9,80500.0,27235.0,32321.0,17652.2,47912.0,31300.0,17372.1,13447.0,11200.0,13256.7,42466.0,101400.0,105646.0,859.42
2019-01-15,24873.7,88700.0,18900.0,22312.9,90300.0,10311.8,17619.7,9348.6,81900.0,27459.0,32321.0,17686.6,47912.0,32100.0,17504.7,13551.2,11300.0,13295.9,42927.0,101500.0,105568.0,865.1
2019-01-16,24644.1,90000.0,18700.0,22182.6,90600.0,10364.6,17619.7,9324.6,81400.0,27331.0,31988.0,17686.6,47807.7,31850.0,17548.9,13420.9,11300.0,13295.9,42543.0,102000.0,104081.0,864.29
2019-01-17,24452.7,91900.0,18450.0,21895.8,89000.0,10171.0,17590.3,9468.4,80200.0,27331.0,31598.0,17617.8,46921.4,31550.0,17460.5,13134.3,11200.0,13217.5,42390.0,102000.0,103455.0,853.34
2019-01-18,24261.4,91900.0,18200.0,21895.8,89000.0,10276.6,17502.4,9468.4,81000.0,27043.0,31709.0,17549.0,46504.3,32100.0,17327.9,13108.2,11250.0,13727.4,42082.0,102200.0,104863.0,854.79
2019-01-21,25141.5,92000.0,19450.0,22156.5,90500.0,10399.7,17502.4,10067.7,80800.0,26818.0,31765.0,17445.7,47807.7,32700.0,17416.3,13342.8,11700.0,13962.7,42850.0,102400.0,104707.0,864.1
2019-01-22,25065.0,90000.0,19550.0,22078.3,89700.0,10382.2,17619.7,9875.9,80100.0,26850.0,31654.0,17549.0,47234.2,32400.0,17769.9,13316.7,11750.0,14119.6,42390.0,102400.0,104863.0,859.17
2019-01-23,25026.7,90300.0,19950.0,22078.3,90000.0,10575.7,17619.7,9923.9,78000.0,26786.0,31821.0,17411.3,47182.1,32400.0,17769.9,13264.6,12150.0,14158.8,42543.0,102600.0,105255.0,861.73
2019-01-24,24873.7,90300.0,20450.0,22130.4,89800.0,10505.3,17619.7,10163.6,78000.0,26786.0,31765.0,17204.9,47286.3,32900.0,17681.5,13316.7,12200.0,14119.6,42543.0,102800.0,106037.0,865.52
2019-01-25,24529.3,91900.0,20200.0,22104.4,89500.0,10452.5,17590.3,10139.6,78300.0,26658.0,31709.0,17239.3,47964.1,32900.0,17769.9,13655.5,12300.0,14198.0,42850.0,102900.0,106350.0,867.7
2019-01-28,24414.4,93100.0,20350.0,21948.0,89500.0,10470.1,17649.0,10091.7,79100.0,26786.0,31765.0,17617.8,49111.1,32900.0,17769.9,13577.3,12250.0,14394.1,42620.0,103700.0,106820.0,868.76
2019-01-29,24261.4,94400.0,20750.0,22156.5,87900.0,10452.5,17649.0,10211.5,79500.0,27395.0,31932.0,17893.1,49006.8,33000.0,17681.5,13655.5,12150.0,14629.5,43542.0,103900.0,106820.0,872.03
2019-01-30,24261.4,96500.0,20450.0,22521.4,88000.0,10206.2,17649.0,10451.2,79100.0,26786.0,31765.0,17996.3,48902.5,33750.0,17637.3,13551.2,12000.0,14786.3,43542.0,103900.0,106037.0,869.16
2019-01-31,24108.3,92200.0,19700.0,22521.4,87800.0,9748.7,17649.0,10499.2,77700.0,26594.0,31487.0,17721.0,49528.1,33700.0,17593.1,13603.4,12300.0,14668.7,43618.0,103900.0,105646.0,866.06
2019-02-01,24184.8,95700.0,20100.0,22208.6,88000.0,9607.9,17678.3,10475.2,78400.0,26594.0,31543.0,18099.5,49319.6,33700.0,17681.5,13603.4,12400.0,15296.2,43388.0,98800.0,105646.0,859.81
2019-02-11,24452.7,95500.0,20700.0,23016.7,90500.0,10171.0,17707.6,10571.1,80200.0,27107.0,31988.0,18237.2,50831.5,34600.0,17681.5,14020.3,12950.0,15688.4,44617.0,104000.0,107211.0,878.67
2019-02-12,24835.4,95100.0,20850.0,22886.4,91000.0,10382.2,17824.9,10547.1,82300.0,27107.0,31988.0,18581.3,50466.6,33088.0,17681.5,14150.6,13000.0,15845.3,45001.0,109100.0,107993.0,888.33
2019-02-13,24873.7,96500.0,20850.0,23225.2,93000.0,10874.9,17824.9,10547.1,85900.0,27619.0,31988.0,18512.4,50883.6,33183.0,17681.5,14176.7,13000.0,15884.5,45922.0,109000.0,108228.0,897.42
2019-02-14,24797.1,96300.0,20850.0,23068.8,92500.0,10910.1,17736.9,10595.1,86000.0,27459.0,32210.0,18443.6,50675.1,33135.0,18477.2,14124.6,12950.0,15845.3,46229.0,112900.0,109089.0,900.12
2019-02-15,25371.1,95500.0,20800.0,23042.8,94000.0,11121.2,18294.0,10571.1,84700.0,27587.0,31988.0,18443.6,50414.4,33325.0,18698.2,13994.3,13000.0,16472.8,45538.0,112000.0,109715.0,897.74
2019-02-18,25639.0,93000.0,20900.0,23147.0,97200.0,11314.8,18235.3,10595.1,85400.0,27587.0,32210.0,18443.6,50727.2,34132.0,18477.2,14124.6,13100.0,17257.3,46076.0,113700.0,111124.0,904.93
2019-02-19,25179.8,94200.0,20500.0,23147.0,96000.0,11156.4,18118.1,10523.1,86500.0,27876.0,32266.0,18306.0,51040.0,33705.0,18167.8,14202.7,12800.0,17649.5,45308.0,116000.0,111593.0,907.82
2019-02-20,26021.7,96000.0,20600.0,23381.6,96000.0,11332.4,18264.6,10571.1,86000.0,27908.0,32321.0,18271.6,51561.4,33610.0,17858.3,14333.0,12900.0,17884.8,45385.0,116500.0,111906.0,911.8
