,DBK.DE,ALV.DE,HNR1.DE,EOAN.DE,ADS.DE,MRK.DE,DPW.DE,DB1.DE,VOW3.DE,RWE.DE,BMW.DE,IFX.DE,HEI.DE,MTX.DE,CON.DE,BEI.DE,SY1.DE,BAYN.DE,SIE.DE,DTE.DE,AIR.DE,BAS.DE,FRE.DE,BNR.DE,PAH3.DE,MUV2.DE,CBK.DE,HEN3.DE,MBG.DE,QIA.DE,RHM.DE,SAP.DE,SRT3.DE,^GDAXI
2010-07-22,38.596802,86.529999,36.855,20.18338,41.650002,31.389999,12.97,51.700001,78.720001,53.671272,41.965,5.022,38.544991,47.23,50.139999,47.18,19.004999,45.120758,73.655952,10.27,17.285,45.990002,17.286667,19.766666,32.029472,106.449997,50.63068,39.849998,42.259998,15.981922,47.165001,37.25,5.0375,6142.149902
2010-07-23,38.643406,86.839996,37.115002,20.219633,42.555,31.264999,13.125,51.220001,79.269997,53.322437,41.990002,5.05,38.939999,49.005001,50.220001,47.48,19.540001,45.06171,74.053261,10.21,18.004999,46.709999,17.209999,19.876665,33.444172,106.099998,51.624378,40.165001,42.485001,15.659999,47.84,37.345001,5.0425,6166.339844
2010-07-26,39.132759,87.900002,37.355,20.346516,42.150002,31.355,13.315,51.509998,79.949997,53.491871,42.110001,5.043,39.540001,49.465,50.349998,47.055,19.805,44.776325,74.392418,10.255,17.959999,46.740002,17.306665,19.966665,33.491184,106.849998,53.411442,39.639999,43.154999,14.87596,47.974991,37.264999,5.15,6194.209961
2010-07-27,40.888218,89.5,37.5,20.799667,42.110001,32.125,13.545,51.990002,78.690002,54.329082,41.5,5.049,39.869999,47.005001,49.305,46.560001,19.360001,43.934921,74.46994,10.325,17.555,46.110001,18.08,19.959999,33.320225,107.800003,55.97583,39.395,41.34,14.901922,46.345001,36.43,5.1,6207.310059
2010-07-28,41.362038,89.040001,37.360001,20.813263,41.43,32.099998,13.39,54.060001,78.589996,54.478584,40.720001,5.182,39.939999,46.25,48.645,46.619999,19.200001,43.492081,73.791618,10.25,17.455,45.330002,18.133333,19.52,32.679123,107.650002,55.390827,39.110001,41.465,14.60596,46.509998,35.970001,5.125,6178.939941
2010-07-29,41.439713,88.82,37.244999,20.681849,40.755001,33.580002,13.31,54.5,80.989998,54.33905,40.715,5.083,40.0,44.970001,48.029999,45.544998,19.035,43.433025,72.115196,10.34,17.545,44.380001,17.893333,19.783333,33.102249,105.650002,55.350761,38.310001,41.435001,14.517691,46.139999,35.494999,5.1375,6134.700195
2010-07-30,41.6339,89.099998,36.740002,20.749821,41.560001,34.150002,13.325,53.720001,81.309998,54.010147,41.310001,5.179,38.645,44.560001,48.950001,45.450001,19.1,43.413353,72.47374,10.31,18.07,44.810001,17.833332,19.5,33.183456,106.300003,55.615211,38.084999,41.375,14.803268,45.93,35.040001,5.175,6147.970215
2010-08-02,42.799026,91.459999,37.5,21.189379,42.145,34.445,13.5,55.25,84.5,55.564968,41.869999,5.276,40.075001,45.18,49.830002,45.994999,19.764999,45.06171,75.216095,10.45,18.125,46.314999,17.883333,19.923332,33.350143,108.400002,57.54652,38.59,41.400002,14.865576,47.325001,35.419998,5.15,6292.129883
2010-08-03,43.459267,90.93,37.700001,21.261883,41.919998,34.154999,14.0,55.200001,83.32,55.594868,43.16,5.225,39.950001,44.900002,50.509998,45.52,19.445,45.233929,75.380829,10.415,18.004999,45.900002,17.916666,19.626665,33.41853,108.75,58.900837,38.759998,42.0,14.881153,47.345001,35.0,5.1,6307.910156
2010-08-04,43.381592,91.199997,37.509998,21.547367,42.355,34.235001,13.93,55.299999,81.879997,55.983574,43.68,5.197,39.279999,44.645,49.375,45.849998,19.32,45.824387,74.499008,10.5,18.125,46.450001,18.530001,19.6,33.585217,109.800003,57.682751,39.665001,41.68,14.87596,47.490002,35.400002,5.1625,6331.330078
2010-08-05,43.513638,90.160004,38.200001,21.334387,43.16,34.630001,13.89,54.490002,81.5,55.604836,44.514999,5.055,39.595001,44.310001,50.599998,43.419998,19.209999,47.733528,75.584328,10.21,18.655001,45.564999,18.5,19.6,33.786095,109.949997,56.416584,39.244999,42.125,15.30173,48.369999,35.540001,5.1,6333.580078
2010-08-06,43.187405,90.209999,37.849998,20.899361,43.119999,34.060001,13.87,53.57,79.75,55.076595,43.900002,5.041,38.09,43.665001,49.240002,43.130001,19.0,48.107475,73.975739,10.155,18.5,44.744999,19.023333,19.673332,32.756058,107.099998,57.033642,38.985001,40.965,15.317307,47.470001,35.029999,5.08,6259.629883
2010-08-09,43.614616,91.349998,38.195,21.171251,42.985001,34.814999,14.01,54.23,80.370003,55.804173,44.305,5.09,38.099998,45.375,49.830002,43.419998,19.1,48.486362,76.020386,10.315,18.455,45.755001,19.02,20.743334,33.66642,108.75,57.330151,39.310001,41.970001,15.358845,48.459999,35.605,5.125,6351.600098
2010-08-10,42.938843,89.980003,35.849998,21.248287,42.470001,34.625,13.835,54.16,79.970001,55.3158,43.345001,4.988,37.244999,46.220001,48.485001,43.365002,19.434999,47.930347,75.031975,10.24,18.190001,45.345001,19.049999,20.586666,32.956936,108.150002,55.93576,38.994999,41.224991,14.844807,47.294991,35.540001,4.93,6286.25
2010-08-11,41.672737,87.459999,35.825001,20.944675,41.59,34.23,13.475,52.529999,78.07,54.010147,42.395,4.744,35.700001,44.889999,47.055,42.855,19.139999,47.211948,73.084229,10.125,17.82,44.310001,18.766666,20.016666,31.896978,106.900002,55.190487,38.720001,40.189999,14.450191,45.73,34.98,4.8625,6154.069824
2010-08-12,41.175617,86.739998,35.875,20.894829,41.990002,34.32,13.32,51.919998,77.93,53.452003,41.900002,4.69,34.599998,44.625,45.490002,42.790001,19.575001,47.517029,72.832283,10.39,18.110001,44.564999,19.166666,20.166666,31.47385,106.699997,54.12466,38.599998,39.07,14.818845,45.09,34.970001,4.7525,6135.169922
2010-08-13,41.090172,86.419998,35.18,20.56856,41.98,33.900002,13.39,51.360001,77.019997,53.043365,41.884998,4.692,34.264999,44.470001,46.035,42.830002,20.02,47.157833,72.677238,10.485,18.110001,43.799999,19.030001,20.299999,31.225958,106.150002,54.645554,38.529999,39.145,14.699422,44.91,34.860001,4.7025,6110.410156
2010-08-16,40.414398,85.93,35.779999,20.482462,42.455002,34.705002,13.39,50.950001,77.599998,52.62476,41.810001,4.711,35.174999,44.735001,46.060001,43.154999,19.655001,47.088947,72.58033,10.58,18.01,43.66,19.033333,20.5,31.730291,105.099998,54.31699,38.470001,39.955002,14.579999,45.674999,34.91,4.74,6110.569824
2010-08-17,41.214455,86.82,35.865002,20.844982,43.064999,34.564999,13.615,51.099998,78.599998,53.900513,43.099998,4.814,36.035,46.334999,47.049999,43.674999,20.23,47.344814,73.685028,10.51,18.465,44.700001,19.033333,20.91,32.482517,106.099998,55.655281,38.860001,41.049999,14.481345,46.279999,35.369999,4.7125,6206.399902
2010-08-18,40.81831,86.379997,35.654999,20.86764,42.34,34.735001,13.47,50.5,78.029999,54.119781,43.5,4.8,35.645,45.825001,46.654999,43.57,20.275,47.467827,74.111397,10.415,18.424999,44.474991,19.003332,21.02,32.982578,104.25,55.198498,38.735001,40.625,14.528076,46.775002,35.32,4.6275,6186.310059
2010-08-19,39.761929,84.25,35.200001,20.559498,41.889999,34.029999,13.185,50.139999,78.580002,53.52177,42.84,4.735,34.43,45.439999,46.805,42.720001,19.98,46.523094,71.688828,10.205,18.219999,43.470001,18.786667,21.15,32.375668,104.099998,54.365074,37.75,39.880001,14.637114,45.794991,35.125,4.5875,6075.129883
2010-08-20,39.490063,82.459999,34.744999,20.532309,41.02,33.625,12.975,49.5,78.860001,53.202835,41.869999,4.625,33.529999,44.790001,45.845001,42.485001,19.73,45.986759,71.107407,10.105,17.860001,42.549999,18.709999,20.533333,31.854239,102.949997,53.916306,37.240002,39.23,14.621537,44.775002,34.994999,4.5125,6005.160156
2010-08-23,39.816299,82.5,35.43,20.446209,41.105,34.369999,12.96,50.200001,79.889999,53.252666,41.860001,4.614,33.66,45.185001,46.544991,42.165001,19.684999,45.903114,70.787628,10.225,18.535,42.735001,18.543333,20.323334,32.174789,102.550003,53.860207,37.264999,39.150002,14.668268,44.884991,35.220001,4.5025,6010.910156
2010-08-24,39.179363,80.709999,35.185001,20.301201,40.535,34.099998,12.795,49.615002,79.080002,52.734394,41.52,4.473,31.995001,44.200001,45.514999,42.474998,19.110001,45.593124,69.305008,10.175,18.365,41.900002,18.433332,20.403334,31.456755,101.849998,52.513905,36.889999,38.66,14.522884,43.52,34.919998,4.5,5935.439941
2010-08-25,38.655056,80.529999,34.724998,20.029308,40.705002,33.900002,12.805,48.775002,77.599998,52.086552,41.435001,4.423,31.4,43.799999,44.73,42.209999,18.85,46.326275,68.742973,10.235,18.004999,41.345001,18.566666,19.866667,30.713076,101.150002,51.295818,37.040001,38.294991,14.512499,42.865002,34.759998,4.5,5899.5
2010-08-26,38.84536,80.559998,34.810001,19.997589,40.5,33.895,12.97,48.82,79.209999,51.837379,41.685001,4.654,31.705,43.645,46.099998,42.0,19.485001,46.085171,69.149963,10.17,17.98,41.945,18.403334,19.666666,31.072094,100.449997,51.271778,37.299999,38.084999,14.53846,42.805,34.724998,4.35,5912.580078
2010-08-27,38.946339,81.43,34.564999,20.233229,40.044998,34.5,12.995,48.860001,79.019997,52.236053,41.759998,4.61,31.745001,43.549999,47.389999,42.349998,19.549999,46.400082,70.012405,10.405,17.424999,42.025002,18.466665,20.083332,31.435385,100.699997,50.246021,37.375,38.404999,14.62673,42.904999,34.785,4.275,5951.169922
2010-08-30,38.565731,81.139999,34.990002,20.246822,39.860001,34.415001,12.935,48.535,78.120003,51.897182,41.205002,4.44,31.66,43.639999,46.43,42.009998,19.43,46.286911,69.149963,10.335,17.299999,41.625,18.643333,20.136665,31.755936,100.75,50.013622,36.994999,38.125,14.849999,42.785,34.650002,4.175,5912.410156
2010-08-31,38.511356,80.940002,35.005001,20.124472,40.165001,34.27,12.905,48.220001,78.529999,51.508476,41.665001,4.401,31.65,43.895,47.700001,42.185001,19.5,47.4137,69.556961,10.39,17.285,41.634991,18.663334,20.023333,31.401194,100.800003,49.781223,37.099998,38.360001,14.720191,43.68,34.455002,4.23,5925.220215
2010-09-01,39.598808,83.629997,35.369999,20.369173,41.639999,34.669998,13.25,50.0,80.699997,52.116451,42.91,4.56,33.580002,45.384998,49.695,43.150002,20.219999,49.003002,71.601608,10.46,17.870001,43.0,18.743334,20.366667,32.704769,101.949997,50.74287,38.240002,40.455002,14.938268,45.599998,35.185001,4.3375,6083.899902
2010-09-02,38.324936,83.629997,35.189999,20.613874,41.560001,34.560001,13.42,49.264999,81.550003,52.395523,43.595001,4.596,34.345001,45.744999,50.650002,43.209999,20.375,48.358433,71.369041,10.375,18.33,43.025002,18.98,20.166666,33.55957,102.300003,51.039379,38.105,41.0,14.891537,45.044991,35.330002,4.3375,6083.850098
2010-09-03,38.84536,84.540001,35.775002,20.781542,41.73,35.509998,13.5,49.125,82.800003,53.053333,44.095001,4.502,34.52,45.965,51.549999,43.455002,20.365,48.712704,72.318695,10.365,18.155001,43.34,18.790001,20.133333,33.585217,102.949997,51.191639,38.240002,41.654999,15.062884,45.064999,35.685001,4.33,6134.620117
2010-09-06,38.961872,84.190002,35.630001,21.153126,42.23,35.264999,13.46,50.16,83.139999,54.030079,44.035,4.49,35.119999,45.700001,51.139999,43.395,20.225,48.712704,72.46405,10.37,18.040001,43.384991,19.043333,20.876665,33.58094,103.199997,51.904861,38.235001,41.25,15.260191,45.169998,35.654999,4.3225,6155.040039
2010-09-07,38.313286,83.339996,35.450001,21.089685,41.720001,35.439999,13.28,49.130001,83.300003,53.671272,43.935001,4.33,34.994999,45.575001,49.849998,43.07,20.315001,48.688091,72.221794,10.355,18.07,43.0,19.16,20.76,33.166363,102.199997,50.80698,38.34,41.355,15.182307,44.98,35.299999,4.365,6117.890137
2010-09-08,38.068607,83.93,35.34,21.261883,42.165001,35.935001,13.42,49.424999,83.330002,54.059978,44.990002,4.254,35.264999,45.700001,51.060001,43.355,20.754999,49.234276,73.016396,10.445,18.08,43.09,19.120001,20.843332,33.243294,103.0,50.334171,38.715,42.0,15.296537,44.98,35.450001,4.365,6164.439941
2010-09-09,38.853127,84.300003,35.5,21.153126,42.584999,35.689999,13.545,50.0,85.419998,53.671272,45.400002,4.324,35.455002,46.23,52.700001,43.939999,20.895,49.686958,73.500908,10.5,18.645,43.505001,19.233334,20.726665,33.256115,103.25,51.656433,39.119999,43.080002,15.358845,45.52,36.355,4.3625,6221.52002
2010-09-10,37.051064,84.099998,35.360001,21.07609,42.375,36.139999,13.47,49.904999,87.779999,53.28257,46.205002,4.3,34.950001,45.935001,53.919998,43.5,20.965,50.277416,73.442772,10.445,18.975,43.695,19.166666,21.133333,32.73896,103.050003,50.382256,39.215,43.779999,15.338076,46.674999,35.790001,4.365,6214.77002
2010-09-13,37.680233,85.260002,35.705002,21.216566,42.93,36.060001,13.54,50.950001,88.959999,53.352337,46.435001,4.34,35.869999,46.0,53.189999,43.564999,20.92,50.011711,73.568741,10.5,19.35,44.689999,19.200001,21.299999,32.559452,104.400002,51.576298,39.669998,43.665001,15.441922,46.889999,36.095001,4.3125,6261.680176
2010-09-14,38.235603,86.139999,35.580002,20.486994,43.0,35.955002,13.55,50.32,89.019997,52.375587,47.119999,4.301,35.91,45.689999,54.830002,43.154999,20.98,50.661213,73.791618,10.47,19.15,45.165001,19.333332,20.916666,32.84581,104.949997,51.848766,39.290001,44.150002,15.322499,47.564999,36.73,4.375,6275.410156
2010-09-15,37.649162,85.980003,35.365002,20.405424,43.330002,35.849998,13.455,51.189999,89.57,52.275921,47.25,4.452,35.634991,46.115002,54.310001,42.805,20.535,50.84819,73.442772,10.48,18.950001,45.02,19.273333,20.633333,33.063786,104.5,51.944927,39.630001,44.119999,15.156345,48.32,36.59,4.39625,6261.870117
2010-09-16,36.538406,85.639999,35.16,20.196976,43.599998,35.560001,13.215,51.18,88.879997,51.966949,47.349998,4.526,35.349998,44.174999,54.830002,42.599998,20.540001,50.582485,75.603706,10.44,18.594999,45.200001,19.120001,20.666666,31.978186,104.300003,51.424038,38.970001,44.055,15.088845,47.68,36.595001,4.4,6249.649902
2010-09-17,35.878166,83.919998,34.924999,19.621473,43.005001,35.889999,13.045,50.669998,91.209999,50.830734,47.41,4.624,35.349998,43.115002,56.560001,42.27,20.325001,50.247894,74.760651,10.33,18.780001,44.77,19.103333,20.976665,32.136326,101.699997,50.67075,39.715,44.474991,15.01096,47.889999,36.959999,4.30125,6209.759766
2010-09-20,36.414127,84.68,35.57,19.743824,43.599998,36.099998,13.07,51.25,91.82,50.930401,49.125,4.762,35.75,42.505001,56.919998,42.41,20.6,51.487854,76.446762,10.43,19.309999,45.455002,19.313334,20.5,32.072212,102.800003,51.432053,39.904999,45.5,14.891537,48.349998,37.075001,4.365,6294.580078
2010-09-21,34.759647,84.160004,35.529999,19.8843,43.560001,36.110001,13.225,51.0,91.82,51.050003,48.48,4.723,36.195,44.355,55.970001,41.904999,20.639999,50.995804,76.911896,10.3,19.584999,45.275002,19.41,20.086666,31.486673,102.849998,51.063419,39.584999,45.634991,14.699422,48.299999,37.09,4.4,6275.97998
2010-09-22,34.914345,83.489998,35.305,19.671318,43.810001,35.325001,13.145,50.669998,90.779999,50.511795,48.080002,4.849,36.209999,43.525002,53.330002,41.98,20.610001,49.962505,74.77034,10.135,18.92,45.575001,19.356667,20.0,30.871216,101.900002,50.221981,39.195,44.849998,14.413845,48.25,36.450001,4.4,6208.330078
2010-09-23,34.978188,83.199997,34.389999,19.544437,43.59,35.09,12.89,50.040001,88.75,50.113125,48.294998,4.761,35.724991,42.240002,53.25,41.93,20.32,50.651371,74.082329,10.11,18.535,45.625,19.243334,20.299999,30.45236,101.349998,49.460674,39.450001,44.345001,14.284037,47.939999,36.639999,4.4,6184.709961
2010-09-24,34.986698,84.629997,35.080002,19.666788,45.945,31.5,13.145,50.450001,90.93,50.232723,50.349998,4.886,36.16,42.755001,56.459999,42.5,20.605,51.478012,76.824684,10.22,19.280001,46.915001,19.379999,20.216665,31.225958,102.300003,49.741158,39.974998,46.130001,14.06596,48.474991,36.790001,4.45,6298.299805
2010-09-27,35.029263,84.190002,34.599998,19.712103,46.355,31.049999,13.28,49.93,91.059998,50.053322,50.150002,4.848,36.23,42.314999,54.689999,42.919998,20.58,51.143421,75.429283,10.135,19.245001,46.595001,19.456667,20.273333,31.200314,103.0,49.644993,39.529999,46.41,13.837499,48.724991,36.970001,4.375,6278.890137
2010-09-28,34.26313,84.239998,34.875,19.834454,46.279999,31.195,13.375,49.575001,90.290001,49.993523,50.669998,4.858,35.610001,42.349998,55.279999,42.799999,20.790001,51.153259,75.322685,10.14,19.030001,46.869999,19.433332,19.950001,30.354059,102.050003,48.803551,39.459999,46.23,13.801153,48.389999,36.810001,4.3125,6276.089844
2010-09-29,33.420383,83.68,34.205002,19.725698,45.915001,31.030001,13.4,49.599998,89.949997,49.659634,51.060001,5.035,35.465,42.044998,55.419998,44.5,20.715,50.257732,75.17733,10.12,18.719999,46.459999,19.813334,20.200001,30.401073,101.699997,48.250607,39.709999,46.275002,13.821922,48.610001,36.48,4.365,6246.919922
2010-09-30,34.173748,82.900002,33.740002,19.603348,45.41,30.809999,13.305,48.945,88.529999,49.385548,51.439999,5.081,35.349998,41.924999,57.009998,44.900002,20.385,50.33646,75.031975,10.035,18.32,46.255001,19.573334,20.333332,31.050724,101.599998,48.723415,39.400002,46.459999,13.629807,48.5,36.285,4.4,6229.02002
2010-10-01,33.880062,83.099998,33.68,19.589752,45.57,30.450001,13.13,47.98,86.5,49.39053,49.299999,5.125,35.299999,41.744999,56.970001,45.685001,20.43,50.562801,74.343964,10.05,18.059999,46.869999,19.653334,20.633333,31.042175,101.5,48.242592,39.400002,45.514999,13.510384,49.049999,36.59,4.38,6211.339844
2010-10-04,33.68853,82.029999,33.02,19.376772,44.584999,30.504999,12.935,47.174999,83.360001,49.076576,48.220001,4.997,35.200001,41.994999,55.040001,45.674999,20.235001,50.40535,73.219894,9.98,18.094999,46.459999,19.466665,20.783333,29.700134,100.75,48.162453,39.439999,43.785,13.245576,48.459999,36.174999,4.3625,6134.209961
2010-10-05,34.514244,83.110001,33.27,19.222698,45.52,30.504999,12.96,48.435001,83.970001,48.976906,49.955002,5.14,36.18,41.380001,55.880001,45.400002,20.395,51.763397,73.781929,10.06,18.605,47.244999,19.453333,20.993334,29.909561,102.0,48.763481,40.34,44.689999,13.349422,46.845001,36.735001,4.42375,6215.830078
2010-10-06,35.029263,84.589996,33.990002,19.236294,46.134998,30.504999,13.325,48.91,84.949997,48.971912,49.494999,5.081,37.16,41.310001,57.060001,45.445,20.540001,52.452267,75.293617,10.05,18.094999,48.505001,19.35,21.766666,30.089069,103.0,48.579166,40.945,44.240002,13.058653,46.904999,36.584999,4.365,6270.72998
2010-10-07,34.888805,84.940002,34.595001,19.390366,47.165001,30.450001,13.28,48.400002,87.129997,49.226078,50.0,5.159,35.400002,41.305,57.389999,45.619999,20.75,52.501472,74.634674,10.01,17.879999,47.77,19.356667,21.663334,30.007864,103.349998,49.300404,41.064999,45.369999,12.66923,46.299999,36.599998,4.4,6276.25
2010-10-08,34.603634,84.449997,35.400002,19.290672,46.845001,30.735001,13.27,48.040001,89.279999,48.638035,50.07,5.234,34.959999,40.669998,56.639999,45.595001,20.85,53.091927,74.615295,9.914,17.965,48.73,19.34,21.583332,30.131809,103.650002,50.855064,41.200001,45.435001,12.819807,46.224991,36.73,4.4,6291.669922
2010-10-11,34.42487,84.5,35.294998,19.480995,47.09,30.385,13.19,48.360001,90.540001,48.862289,49.869999,5.292,34.945,40.959999,56.27,45.16,20.825001,53.091927,74.88662,9.955,18.0,48.599998,19.27,21.65,31.050724,103.650002,51.391983,41.395,45.924999,12.887307,46.400002,36.855,4.365,6309.509766
2010-10-12,34.105648,84.309998,34.400002,19.150194,46.48,30.225,13.015,48.314999,91.169998,47.840691,50.200001,5.35,35.02,40.529999,57.02,45.345001,21.305,52.806541,74.88662,9.884,18.209999,48.48,19.493334,21.366667,31.764484,104.0,51.183624,41.439999,47.424999,13.219614,48.150002,37.275002,4.36125,6304.569824
2010-10-13,35.454891,86.510002,35.0,19.603348,46.415001,30.555,13.15,49.764999,90.589996,48.41378,50.07,5.488,36.220001,41.200001,58.779999,45.720001,21.030001,54.066181,77.318886,10.045,18.49,49.705002,19.616667,21.693333,33.337322,106.400002,52.44178,41.924999,47.935001,13.827114,48.91,37.945,4.5,6434.52002
2010-10-14,35.165462,87.260002,35.134998,19.802732,46.185001,30.504999,13.1,49.535,91.139999,48.862289,50.0,5.447,35.805,42.755001,59.459999,46.150002,20.85,54.735367,78.006897,9.97,18.18,50.139999,19.806665,21.709999,34.482758,107.150002,51.608353,41.965,47.400002,13.598653,49.32,38.084999,4.575,6455.27002
2010-10-15,34.731323,87.93,35.544998,19.979464,46.935001,30.549999,13.05,50.560001,92.199997,49.445347,49.450001,5.631,35.25,41.825001,60.5,46.82,20.6,54.597591,78.549553,10.105,17.66,50.970001,19.996666,21.950001,35.499973,107.5,51.448078,41.650002,47.724991,13.551922,49.965,38.16,4.53875,6492.299805
2010-10-18,35.284641,88.800003,35.705002,20.201508,46.525002,30.540001,13.135,51.950001,91.5,50.083221,49.0,5.6,35.029999,41.455002,60.860001,47.084999,20.799999,54.499184,79.315086,10.055,17.940001,51.029999,19.983334,21.906666,36.500095,107.199997,51.952942,41.465,47.775002,13.603845,49.994999,37.740002,4.5,6516.629883
