,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS,DJI
2012-04-05,58.099998,68.019997,22.63143,73.589996,105.870003,20.219999,104.75,118.0,50.619999,56.715954,196.434036,28.07,65.339996,36.735001,44.34,98.620003,87.269997,37.099236,31.52,27.5975,67.309998,58.880001,59.009998,39.259998,37.66,30.252501,32.84,60.669998,43.080002,13060.099609
2012-04-09,57.16,67.019997,22.7225,72.43,103.57,19.959999,103.489998,117.019997,50.580002,55.190563,195.927338,27.76,64.919998,36.435001,43.889999,98.879997,86.330002,36.956108,31.1,27.672501,66.809998,58.049999,58.139999,39.380001,37.459999,29.875,32.560001,60.130001,42.110001,12929.599609
2012-04-10,56.18,66.190002,22.444286,70.599998,100.43,19.549999,101.449997,114.559998,49.360001,53.941647,193.432129,27.450001,64.199997,36.009998,42.959999,97.669998,84.580002,36.688931,30.469999,26.615,66.349998,57.75,57.560001,38.432499,36.799999,29.184999,32.209999,59.93,40.990002,12715.900391
2012-04-11,56.950001,66.730003,22.364286,71.769997,101.75,20.02,100.949997,115.93,49.75,54.418331,193.671127,27.85,64.129997,36.060001,44.009998,98.559998,85.349998,36.717556,30.35,27.0625,66.440002,58.169998,58.02,39.52,37.380001,29.344999,33.080002,59.799999,41.369999,12805.400391
2012-04-12,58.040001,66.919998,22.241785,73.5,106.440002,20.059999,102.589996,120.389999,50.630001,56.048595,196.290634,28.48,64.150002,36.110001,44.84,97.639999,86.860001,36.517178,30.98,27.1625,66.089996,59.099998,58.459999,39.575001,37.549999,30.254999,33.290001,60.139999,42.150002,12986.599609
2012-04-13,57.279999,65.589996,21.615356,72.919998,105.889999,19.85,100.779999,115.089996,50.959999,55.362167,193.881454,28.09,63.540001,35.970001,43.209999,96.970001,85.690002,36.049618,30.809999,27.2925,65.809998,58.119999,58.049999,39.842499,37.259998,30.790001,33.040001,59.77,41.849998,12849.599609
2012-04-16,57.830002,66.260002,20.718929,72.68,106.739998,19.73,101.510002,117.730003,51.689999,55.295433,193.804977,28.41,63.98,36.220001,43.330002,96.580002,86.400002,36.21183,31.08,27.35,66.779999,59.16,57.360001,38.732498,37.43,30.2075,33.299999,60.580002,41.66,12921.400391
2012-04-17,58.18,67.349998,21.775,74.089996,108.410004,20.08,103.620003,116.860001,52.029999,56.182068,198.326965,28.469999,64.220001,36.974998,43.900002,97.110001,87.449997,36.746181,31.440001,27.4575,67.019997,59.990002,58.099998,39.0425,37.740002,30.52,35.07,61.869999,42.68,13115.5
2012-04-18,58.040001,67.150002,21.726429,73.709999,109.209999,20.059999,103.389999,115.330002,51.810001,55.99139,191.328873,27.950001,63.259998,37.084999,43.290001,97.339996,87.129997,36.64122,31.139999,27.639999,66.75,59.470001,57.32,39.66,37.66,30.445,35.509998,62.060001,42.490002,13032.799805
2012-04-19,57.57,67.129997,20.98,73.099998,107.360001,19.91,102.510002,113.599998,51.560001,55.295433,190.736145,27.690001,63.029999,36.91,43.220001,95.279999,86.800003,36.603054,31.01,27.4025,66.57,61.700001,58.709999,39.892502,38.150002,30.297501,35.630001,61.75,42.080002,12964.099609
2012-04-20,57.450001,68.470001,20.463572,73.550003,107.730003,19.91,102.519997,112.440002,51.459999,56.620617,190.822174,27.6,63.709999,37.064999,42.720001,95.940002,87.480003,36.956108,32.419998,27.692499,67.510002,62.75,59.509998,39.224998,38.73,30.252501,35.93,62.450001,42.349998,13029.299805
2012-04-23,57.32,68.290001,20.417856,72.860001,106.900002,19.68,102.440002,111.75,51.099998,56.439476,189.885284,27.450001,63.369999,36.845001,42.849998,95.190002,87.129997,36.517178,32.119999,27.4375,66.650002,62.91,59.189999,38.75,38.57,29.525,35.400002,59.540001,42.009998,12927.200195
2012-04-24,57.630001,68.629997,20.01,73.209999,108.400002,19.42,103.029999,114.110001,51.23,57.135437,191.20459,27.309999,63.77,37.060001,43.279999,94.589996,88.489998,36.517178,31.92,26.6875,67.0,63.369999,58.720001,37.494999,39.5,29.7325,35.240002,57.77,42.18,13001.599609
2012-04-25,58.91,70.190002,21.785713,77.080002,103.440002,19.49,103.849998,113.980003,51.91,57.65979,194.617584,27.860001,64.43,37.465,43.16,95.220001,88.800003,36.669846,32.200001,27.2575,66.889999,63.779999,58.869999,37.674999,39.48,30.4475,35.299999,57.360001,42.700001,13090.700195
2012-04-26,59.59,70.790001,21.703571,76.989998,104.389999,19.6,106.220001,114.559998,51.869999,58.15554,196.5392,28.219999,64.75,37.855,43.799999,95.830002,89.32,36.708015,32.110001,27.5875,66.870003,64.769997,58.369999,39.049999,40.139999,30.797501,35.389999,58.950001,43.360001,13204.599609
2012-04-27,60.169998,71.639999,21.535713,77.269997,104.559998,19.98,106.199997,114.410004,51.950001,58.432018,197.715103,28.379999,64.839996,38.314999,43.34,97.379997,89.360001,36.698475,31.98,27.66,64.440002,64.010002,57.91,39.165001,40.23,30.879999,35.669998,59.029999,43.349998,13228.299805
2012-04-30,60.209999,71.110001,20.856428,76.800003,102.769997,20.16,106.559998,115.150002,51.790001,57.831394,197.973236,28.4,65.099998,38.16,42.98,97.449997,89.360001,37.442749,32.02,27.967501,63.639999,64.32,56.150002,38.932499,40.380001,30.745001,35.060001,58.91,43.110001,13213.599609
2012-05-01,60.970001,70.690002,20.790358,77.25,102.110001,19.98,108.269997,115.330002,52.32,58.088806,198.852768,28.950001,65.220001,38.465,43.790001,97.199997,89.599998,37.566795,32.009998,27.825001,63.57,64.599998,57.130001,39.220001,40.560001,30.772499,34.720001,59.07,43.790001,13279.299805
2012-05-02,61.049999,71.169998,20.927856,77.260002,102.629997,19.84,107.029999,113.769997,52.709999,57.812328,198.910141,29.18,65.330002,38.580002,43.200001,97.510002,89.519997,37.490459,31.799999,28.57,63.98,64.739998,56.66,39.735001,40.599998,30.547501,34.150002,59.009998,43.540001,13268.599609
2012-05-03,60.860001,70.910004,20.779285,76.830002,100.669998,19.719999,105.989998,111.529999,52.470001,57.650253,198.12619,28.559999,65.339996,38.720001,43.009998,97.040001,89.389999,37.375954,31.76,28.6,64.510002,64.75,55.720001,39.380001,40.639999,29.102501,33.84,58.990002,43.810001,13206.599609
2012-05-04,60.099998,69.769997,20.1875,75.839996,98.440002,19.120001,103.720001,108.989998,51.959999,56.544346,195.975143,27.9,64.739998,38.5,41.75,95.870003,88.669998,37.061069,30.98,27.952499,64.279999,64.5,54.720001,38.147499,40.259998,29.4475,33.650002,58.700001,42.93,13038.299805
2012-05-07,60.099998,69.610001,20.338572,75.959999,97.190002,19.08,103.309998,110.040001,51.389999,56.744553,194.789673,27.76,64.800003,38.639999,41.779999,95.510002,88.010002,36.774811,30.65,27.855,64.25,64.589996,55.25,37.9575,40.529999,29.627501,33.57,59.189999,43.82,13008.5
2012-05-08,59.889999,70.699997,20.292143,75.400002,96.489998,18.709999,102.839996,109.370003,50.619999,56.601547,192.619507,27.370001,64.980003,38.57,41.380001,93.550003,87.559998,36.860687,30.5,27.182501,64.160004,64.389999,55.82,36.505001,40.549999,29.535,34.09,59.049999,44.299999,12932.099609
2012-05-09,59.459999,69.620003,20.327856,74.050003,95.989998,18.780001,101.779999,107.290001,50.110001,55.648178,192.380493,27.190001,64.279999,38.389999,40.639999,91.93,87.269997,36.345421,30.76,27.0375,63.669998,63.919998,55.220001,37.244999,40.25,29.355,33.93,59.029999,45.02,12835.099609
2012-05-10,59.419998,70.089996,20.375713,73.800003,95.440002,16.809999,103.360001,106.32,50.619999,55.838852,191.778198,27.24,64.57,38.705002,40.740002,91.870003,87.129997,36.63168,30.74,26.889999,64.139999,64.639999,55.290001,33.860001,40.549999,29.5425,34.049999,59.189999,45.279999,12855.0
2012-05-11,59.639999,70.779999,20.239643,73.559998,95.5,16.51,102.690002,102.129997,50.34,55.819786,192.323135,27.629999,64.339996,38.735001,36.959999,91.900002,86.730003,36.28817,31.16,27.065001,63.68,64.620003,55.200001,34.445,41.16,29.48,33.240002,59.419998,45.560001,12820.599609
2012-05-14,58.419998,70.199997,19.936428,73.120003,93.599998,16.709999,101.940002,99.769997,49.880001,55.438438,190.66922,27.02,63.93,38.435001,35.790001,90.879997,85.830002,36.469467,30.68,26.8675,63.580002,64.480003,55.16,34.137501,40.889999,29.18,32.849998,59.07,45.169998,12695.299805
2012-05-15,57.939999,70.68,19.756071,72.580002,92.68,16.540001,100.900002,99.870003,48.669998,54.799679,190.286804,26.879999,63.610001,38.285,36.240002,91.010002,85.779999,36.011452,30.209999,26.805,63.720001,64.150002,54.939999,34.525002,41.049999,29.1525,32.880001,59.349998,45.009998,12632.0
2012-05-16,57.389999,70.980003,19.502857,72.349998,91.860001,16.690001,100.099998,98.199997,48.77,54.475536,190.946457,26.5,63.709999,38.165001,35.459999,91.43,85.349998,36.479008,29.9,26.75,64.290001,63.610001,54.900002,34.145,40.880001,29.3825,32.779999,59.189999,45.080002,12598.5
2012-05-17,55.650002,70.540001,18.932858,69.730003,87.800003,16.549999,100.139999,97.080002,47.02,52.892941,189.187378,26.190001,63.549999,37.560001,33.93,89.620003,84.339996,36.28817,29.719999,26.084999,63.959999,62.700001,54.880001,33.450001,41.369999,28.752501,31.870001,61.68,44.330002,12442.5
2012-05-18,55.400002,69.150002,18.942142,69.150002,88.68,16.469999,98.459999,95.489998,47.049999,52.654598,187.265778,26.07,63.349998,37.025002,33.490002,89.849998,83.510002,36.087788,29.27,26.360001,63.52,62.18,53.990002,36.395,41.529999,28.16,31.309999,62.43,43.810001,12369.400391
2012-05-21,56.330002,69.32,20.045713,71.779999,91.980003,16.67,99.690002,96.510002,47.610001,54.370663,189.063095,26.15,63.470001,37.255001,32.509998,91.269997,84.459999,35.877865,29.75,26.807501,63.389999,62.700001,55.549999,37.262501,41.34,29.055,31.35,63.040001,44.389999,12504.5
2012-05-22,56.349998,68.910004,19.891787,71.480003,91.489998,16.73,99.32,97.529999,48.259998,54.609005,188.164429,26.030001,63.52,37.095001,34.009998,91.339996,84.129997,35.744274,29.76,27.112499,63.150002,62.82,55.720001,37.362499,41.389999,29.5975,31.25,63.73,44.389999,12502.799805
2012-05-23,55.970001,68.379997,20.377144,71.57,92.470001,16.690001,99.0,98.040001,48.740002,54.933151,187.495224,25.440001,63.27,37.275002,34.259998,91.480003,84.800003,35.629772,29.110001,26.879999,62.389999,63.119999,55.360001,37.6525,41.279999,29.7925,31.290001,64.580002,44.209999,12496.200195
2012-05-24,56.34,69.099998,20.190001,71.389999,91.419998,16.389999,100.059998,96.860001,49.709999,54.599472,187.466537,25.65,63.099998,37.779999,33.970001,91.529999,84.980003,35.877865,29.07,26.870001,62.57,63.189999,56.220001,36.552502,41.389999,29.942499,31.26,65.07,44.439999,12529.799805
2012-05-25,55.810001,69.050003,20.081785,70.0,89.940002,16.33,98.860001,96.699997,49.439999,54.103722,185.755264,25.74,62.509998,37.615002,33.5,91.050003,84.779999,35.830154,29.059999,27.1975,62.490002,62.599998,56.119999,36.75,41.450001,29.842501,31.360001,65.309998,44.5,12454.799805
2012-05-29,56.560001,69.279999,20.438213,70.400002,92.519997,16.59,100.239998,97.860001,49.779999,54.532738,187.820267,26.09,62.59,37.73,33.630001,90.900002,85.730003,35.86832,29.559999,27.73,62.950001,62.880001,56.150002,36.422501,41.75,30.07,31.6,65.68,45.48,12580.700195
2012-05-30,55.459999,69.589996,20.684643,69.389999,90.18,16.389999,97.629997,94.610001,49.709999,53.579369,185.975143,26.129999,62.209999,37.529999,32.959999,90.110001,84.449997,35.687023,29.34,27.1525,62.32,61.889999,56.169998,35.237499,41.419998,29.372499,30.93,65.440002,45.200001,12419.900391
2012-05-31,55.830002,69.519997,20.633215,69.610001,87.620003,16.33,98.309998,95.699997,49.34,53.064548,184.416824,25.84,62.43,37.365002,33.150002,89.339996,84.410004,35.85878,29.190001,27.045,62.290001,62.490002,55.77,34.654999,41.639999,28.799999,30.52,65.82,45.709999,12393.5
2012-06-01,53.43,67.75,20.035357,67.239998,85.519997,15.96,96.410004,92.639999,47.959999,51.424751,180.764816,25.139999,61.779999,36.544998,31.93,86.709999,82.849998,35.4771,28.450001,26.15,61.549999,60.580002,55.040001,32.747501,41.029999,28.0625,29.93,65.550003,44.400002,12118.599609
2012-06-04,53.509998,68.699997,20.153214,67.5,83.260002,16.110001,96.580002,91.0,48.759998,50.719257,180.248566,25.040001,62.34,36.82,31.0,86.32,82.620003,35.744274,28.549999,26.174999,61.400002,60.380001,54.91,32.805,41.34,28.540001,30.51,65.989998,44.41,12101.5
2012-06-05,53.98,68.449997,20.10107,67.580002,83.650002,16.120001,96.489998,92.209999,48.919998,50.805061,180.879547,25.43,62.209999,36.619999,31.99,87.080002,82.510002,35.782444,28.51,26.377501,61.169998,60.799999,56.040001,33.435001,41.200001,28.452499,30.58,65.5,44.84,12128.0
2012-06-06,55.380001,69.980003,20.409286,69.019997,86.660004,16.690001,99.800003,94.959999,50.599998,52.111179,185.458893,26.07,62.799999,37.305,33.07,88.660004,84.629997,36.164124,29.35,26.7675,61.799999,61.639999,57.700001,34.244999,41.77,29.084999,30.959999,65.93,45.529999,12414.799805
2012-06-07,55.240002,69.099998,20.418571,69.949997,87.139999,16.58,100.389999,94.0,51.240002,52.788071,185.889099,25.940001,62.799999,37.139999,32.810001,88.379997,85.5,36.574429,29.23,26.84,62.759998,61.91,57.450001,33.889999,41.639999,29.202499,30.98,65.870003,45.630001,12461.0
2012-06-08,55.860001,68.870003,20.725714,69.940002,87.599998,16.73,100.839996,94.540001,52.349998,53.379162,186.558319,26.41,62.98,37.619999,33.68,87.75,86.0,36.698475,29.65,27.16,62.75,62.139999,58.0,34.122501,42.439999,29.145,31.16,68.220001,46.240002,12554.200195
2012-06-11,55.099998,67.790001,20.39893,70.110001,85.190002,16.48,99.910004,92.800003,51.349998,52.559261,184.043976,25.99,62.119999,37.330002,32.82,86.589996,85.18,36.708015,28.9,26.865,62.540001,61.560001,57.459999,32.615002,42.560001,29.0875,31.219999,67.529999,45.799999,12411.200195
2012-06-12,56.48,68.620003,20.577143,72.580002,87.050003,16.790001,100.739998,94.040001,52.240002,53.436363,185.994263,26.52,63.080002,37.599998,33.77,87.510002,86.730003,37.07061,29.290001,26.9,62.759998,61.939999,57.84,32.645,42.939999,29.290001,31.25,67.720001,46.380001,12573.799805
2012-06-13,55.099998,68.82,20.434286,72.059998,85.290001,16.66,100.129997,92.720001,50.970001,52.549728,184.608032,26.540001,64.449997,37.345001,34.299999,87.970001,86.129997,36.64122,29.129999,25.555,62.57,61.650002,58.009998,31.8325,42.990002,28.725,30.879999,67.07,46.23,12496.400391
2012-06-14,55.049999,70.419998,20.411785,71.849998,85.889999,16.92,101.919998,93.82,52.16,52.645065,186.520081,26.98,65.449997,37.869999,34.650002,89.720001,86.860001,37.013359,29.34,25.004999,63.18,63.119999,59.25,32.34,43.75,29.122499,31.67,67.629997,47.18,12651.900391
2012-06-15,56.279999,71.290001,20.504642,71.989998,86.93,17.1,104.330002,95.660004,51.869999,53.426826,190.344162,27.34,66.010002,38.044998,35.029999,90.5,87.440002,37.15649,30.02,25.4375,62.880001,63.41,58.900002,33.639999,43.549999,29.6,31.799999,67.75,47.09,12767.200195
2012-06-18,55.849998,72.019997,20.920713,71.900002,86.739998,17.139999,103.459999,93.629997,52.32,53.274288,189.569794,27.42,66.300003,37.990002,34.619999,90.239998,87.309998,37.07061,29.84,25.35,62.290001,63.07,59.419998,34.200001,43.82,30.025,31.959999,68.120003,47.099998,12741.799805
2012-06-19,56.939999,73.019997,20.97893,72.919998,88.839996,17.18,104.059998,96.370003,52.970001,53.941647,190.181641,27.51,66.720001,37.869999,35.380001,89.599998,87.82,37.433205,30.700001,25.385,62.209999,63.450001,60.259998,34.502499,43.73,30.3375,30.09,67.809998,47.509998,12837.299805
2012-06-20,57.439999,72.790001,20.919287,73.010002,87.169998,17.51,103.629997,96.550003,52.830002,53.903515,190.038239,27.639999,67.0,37.779999,36.450001,88.650002,87.540001,37.414124,30.93,25.299999,60.389999,63.849998,59.599998,34.4375,43.299999,30.647499,29.209999,68.519997,47.73,12824.400391
2012-06-21,56.32,71.650002,20.631071,71.370003,84.980003,16.93,100.019997,93.900002,51.259998,52.845272,184.885284,26.709999,66.389999,37.334999,35.509998,87.639999,86.730003,37.643131,30.139999,24.665001,59.75,62.580002,58.34,33.192501,43.330002,29.870001,29.15,67.699997,47.400002,12573.599609
2012-06-22,56.790001,72.459999,20.789286,71.959999,84.959999,17.129999,100.440002,93.629997,52.02,52.921543,185.181641,26.940001,66.629997,37.470001,35.990002,88.349998,86.830002,38.339695,30.700001,24.85,59.830002,63.349998,59.07,34.2775,43.950001,31.237499,29.57,67.300003,47.470001,12640.799805
2012-06-25,56.049999,71.389999,20.384644,71.050003,82.889999,16.940001,99.080002,91.220001,51.52,51.215012,184.378586,26.049999,66.5,37.384998,35.32,88.120003,85.849998,37.967556,29.870001,24.365,59.310001,62.150002,57.689999,33.540001,43.650002,30.317499,28.99,68.18,46.700001,12502.700195
2012-06-26,56.110001,71.459999,20.429644,70.93,82.730003,16.82,100.949997,91.029999,51.880001,50.776463,183.508606,26.01,66.419998,37.540001,35.709999,89.099998,86.18,38.225189,30.02,24.612499,59.27,62.150002,58.799999,33.8325,43.84,30.790001,29.09,68.580002,47.299999,12534.700195
2012-06-27,56.880001,72.370003,20.517857,71.870003,82.25,16.73,102.57,93.269997,51.549999,51.481953,184.512421,26.219999,66.839996,38.169998,36.779999,88.330002,87.160004,38.673664,30.17,24.5275,59.98,62.830002,59.290001,33.93,43.779999,30.860001,29.42,68.589996,47.869999,12627.0
2012-06-28,56.689999,71.419998,20.323214,71.580002,82.629997,16.48,103.459999,93.489998,51.689999,50.452316,182.982788,25.83,66.940002,38.285,35.880001,88.18,87.160004,38.816795,29.91,24.2225,60.290001,62.849998,59.599998,32.945,43.970001,30.379999,29.040001,68.300003,47.82,12602.299805
2012-06-29,58.209999,72.910004,20.857143,74.300003,84.910004,17.17,105.5,95.860001,52.990002,53.236153,186.978973,26.65,67.559998,39.095001,35.73,88.529999,89.599998,39.837788,30.59,21.945,61.25,63.84,58.5,34.564999,44.439999,30.907499,29.58,69.720001,48.5,12880.099609
2012-07-02,59.049999,74.360001,21.161428,73.18,83.68,17.08,105.860001,97.129997,53.009998,52.587864,187.217972,26.67,68.0,39.459999,36.279999,88.080002,89.279999,39.933205,30.559999,22.2125,61.189999,63.919998,56.259998,34.767502,44.93,31.655001,29.860001,69.349998,48.720001,12871.400391
2012-07-03,59.41,75.160004,21.407499,74.269997,86.459999,17.15,107.370003,98.599998,51.650002,52.99781,187.313583,26.860001,68.040001,39.580002,35.880001,88.580002,89.699997,39.895039,30.76,22.620001,61.360001,64.129997,54.880001,35.337502,44.950001,31.584999,29.610001,70.75,48.59,12943.799805
2012-07-05,59.25,74.330002,21.783571,74.440002,86.790001,16.940001,106.029999,95.919998,52.110001,53.474499,186.701721,26.549999,67.779999,39.224998,34.380001,89.300003,89.57,39.723282,30.700001,23.049999,61.349998,63.959999,55.810001,35.605,44.889999,31.752501,29.870001,71.080002,48.110001,12896.700195
2012-07-06,58.630001,73.849998,21.638571,73.690002,84.610001,16.77,105.07,95.470001,52.150002,52.330452,182.992355,26.16,67.639999,39.075001,33.900002,89.660004,88.989998,39.60878,30.190001,22.844999,61.279999,63.259998,55.82,33.9375,44.419998,31.32,29.620001,71.360001,48.040001,12772.5
2012-07-09,58.41,74.800003,21.924643,74.029999,83.139999,16.65,104.459999,94.470001,52.119999,52.635532,181.328873,26.17,67.779999,38.990002,33.959999,89.800003,88.959999,40.200382,30.0,22.57,61.549999,63.07,56.09,32.825001,44.740002,30.9125,29.700001,71.760002,48.0,12736.299805
2012-07-10,58.389999,74.93,21.721786,73.220001,80.269997,16.41,103.879997,94.25,52.220001,51.205479,178.068832,25.559999,67.879997,38.990002,34.25,90.25,88.25,39.475189,29.74,22.8225,61.73,63.209999,55.700001,32.217499,44.700001,30.57,29.92,72.110001,47.360001,12653.099609
